priogrid_gid,year,month,best,low,high,post_mean,honest_sigma,step,tight_classical,honest_classical,tight_cramer_param,honest_cramer_param,tight_cramer_rvi,honest_cramer_rvi
136470,2021,10,5.0,5.0,5.0,0.00025696140801301226,3.934766613939599,1,4.999733721839619,4.999491682773282,4.208297084262173,4.209707911898891,5.981615158996394,5.983025986171281
136471,2021,11,7.0,7.0,7.0,0.1604255187266972,4.505212320412041,1,6.835773697423855,6.795703400454386,5.730264294431886,5.689815197752198,8.104424878995644,8.063975782863759
136471,2022,4,10.0,10.0,10.0,0.4170472107362002,0.22351985107085745,4,9.572294973578229,9.53167905515511,7.992613455633723,7.952322928289977,11.244987368858212,11.204696841572867
136471,2024,2,2.0,2.0,2.0,0.4102404701989144,0.23992231673561176,26,1.5785311330860532,1.5350591033384262,1.2625733669696853,1.2191291744154265,2.000326584607144,1.956873430490696
136471,2024,8,2.0,2.0,2.0,0.42439086735248566,0.1607787144265908,32,1.5660051556594443,1.5371068281820044,1.2501697412125259,1.221212505905137,1.987927415102406,1.9589675815004683
136476,2021,1,44.0,44.0,44.0,0.0,0.0,1,44.0,44.0,37.04951434150712,37.04951434150712,49.42146257225666,49.42146257225666
136476,2022,1,44.0,44.0,44.0,0.0003984195936936885,2.971744997453866,1,43.999593452430915,43.999209386118764,37.03301434150712,37.04900274482743,49.404962572256665,49.42095097557697
136477,2024,1,2.0,2.0,2.0,0.0004666282329708338,2.99134346149402,25,1.9995249945708418,1.9990740346001985,1.682822465296191,1.6831810468391593,2.420488435116869,2.4208469534317927
136478,2021,1,8.0,8.0,8.0,0.008179169166396605,8.457898350987582,1,7.991514556330608,7.984280686290106,6.727275334819476,6.7205158133351,9.396818573173945,9.390059051695836
136480,2021,12,16.0,4.0,16.0,0.0,0.0,1,16.0,16.0,13.472550669638954,13.472550669638954,18.425629835609044,18.425629835609044
136480,2023,9,1.0,1.0,1.0,0.2739232209714828,3.3242192451901125,21,0.7183065760861318,0.6464841762478954,0.5603956087148082,0.49036595516019355,1.093486380134341,1.022043086328197
136482,2022,6,21.0,21.0,21.0,0.0,0.0,6,21.0,21.0,17.68272275390113,17.68272275390113,24.01271690594487,24.01271690594487
136482,2022,12,2.0,2.0,2.0,0.0,0.0,12,2.0,2.0,1.6840724652961907,1.6840724652961907,2.42173833253097,2.42173833253097
136482,2023,1,3.0,3.0,3.0,0.0,0.0,13,3.0,3.0,2.526107641968746,2.526107641968746,3.326091010638344,3.326091010638344
136482,2023,8,4.0,4.0,4.0,0.0,0.0,20,4.0,4.0,3.3681376674097385,3.3681376674097385,4.8344513819832455,4.8344513819832455
136482,2024,6,9.0,9.0,9.0,0.0,0.0,30,9.0,9.0,7.578309751671913,7.578309751671913,10.54048831147479,10.54048831147479
136484,2022,7,14.0,14.0,25.0,0.0,0.0,7,14.0,14.0,11.788481835934082,11.788481835934082,16.181403710493154,16.181403710493154
136484,2022,10,2.0,2.0,2.0,0.0,0.0,10,2.0,2.0,1.6840724652961907,1.6840724652961907,2.42173833253097,2.42173833253097
136485,2024,8,3.0,3.0,3.0,0.0,0.0,32,3.0,3.0,2.526107641968746,2.526107641968746,3.326091010638344,3.326091010638344
136486,2024,6,12.0,12.0,13.0,0.0,0.0,30,12.0,12.0,10.104413002229217,10.104413002229217,13.930769233623492,13.930769233623492
136487,2021,1,40.0,40.0,40.0,0.0,0.0,1,40.0,40.0,33.68137667409738,33.68137667409738,40.49127030439644,40.49127030439644
136500,2021,7,2.0,2.0,2.0,0.0016744029708206654,3.1498007005757773,1,1.9982874907626398,1.9966773566047777,1.682822465296191,1.680778092737597,2.420488435116869,2.418444134152827
136504,2023,2,2.0,2.0,3.0,0.0,0.0,14,2.0,2.0,1.6840724652961907,1.6840724652961907,2.42173833253097,2.42173833253097
136517,2021,6,48.0,48.0,48.0,0.0,0.0,1,48.0,48.0,40.417652008916875,40.417652008916875,53.8051560991054,53.8051560991054
136518,2022,3,1.0,0.0,10.0,0.0,0.0,3,1.0,1.0,0.8420362328455185,0.8420362328455185,1.3745025613420165,1.3745025613420165
136519,2022,4,2.0,1.0,256.0,0.00900311765508377,10.338798313764375,4,1.9907461637146429,1.9828679621112428,1.6752449506477534,1.667084245087105,2.41291155344318,2.404751082014186
136519,2022,7,10.0,10.0,33.0,0.007862662165280199,8.679786807495994,7,9.99189851561656,9.984792153332648,8.409211356024349,8.405150076727473,11.661585268446851,11.657523989149807
136520,2022,4,3.0,2.0,115.0,0.0,0.0,4,3.0,3.0,2.526107641968746,2.526107641968746,3.326091010638344,3.326091010638344
136520,2022,9,10.0,10.0,10.0,0.0013729530182899907,5.056853952432178,9,9.998588323348311,9.997298520665254,8.416594168524348,8.417690054754816,11.668968080941553,11.670063967170233
136527,2022,7,90.0,90.0,90.0,0.0,0.0,7,90.0,90.0,75.78309751671911,75.78309751671911,99.43085965264957,99.43085965264957
136528,2024,6,2.0,2.0,2.0,0.0,0.0,30,2.0,2.0,1.6840724652961907,1.6840724652961907,2.42173833253097,2.42173833253097
136529,2022,12,2.0,2.0,3.0,0.004946137851220556,7.058281340504429,12,1.9948986216509663,1.9903351980767638,1.678528031702441,1.674378861780726,2.4161943074045085,2.412045265527101
136531,2021,7,15.0,15.0,15.0,0.00257130095269531,4.3680655244150195,1,14.997357279086794,14.994928093159615,12.624891252786519,12.62531422641933,17.298640972410176,17.299063946042963
136531,2021,8,8.0,8.0,9.0,0.9381792461499572,0.2871261638120919,1,7.034645730808161,6.918058006078354,5.770477489972112,5.6542688213512164,8.440020782814216,8.323811828141745
136531,2021,10,2.0,2.0,3.0,0.5833968734368682,0.21803024097558907,1,1.402119760896736,1.3444276017544325,1.0862165868248737,1.0288307112328867,1.8239476258990275,1.7662360852287253
136531,2021,12,3.0,3.0,3.0,0.54022824508138,0.2589892954933151,1,2.4376648470843296,2.385356387731008,1.9637131031652424,1.911470805642656,2.763800932039635,2.7115680280841907
136531,2022,1,9.0,9.0,10.0,0.7625517668202519,0.22059369324129272,1,8.210518239052103,8.147291061861324,6.788895933359168,6.725403746403503,9.751074503212612,9.687582317205036
136531,2022,2,15.0,15.0,16.0,0.7514776713214815,0.21072100144012895,2,14.229432835844873,14.163930934293603,11.860006609231835,11.794110613138685,16.533756328892892,16.467860332804975
136531,2022,3,50.0,50.0,50.0,0.8201505336910486,0.17742964966237776,3,49.15395323024094,49.09815975523088,41.25716517855923,41.199157366059225,55.14936472623412,55.09135691373411
136531,2022,7,1.0,0.0,1.0,0.8524127714335918,0.18896134876932683,7,0.12421260458956551,0.0923479393532034,0.09770462561083716,0.05483720345110278,0.5075913541075481,0.45912795379335514
136531,2022,8,44.0,44.0,44.0,0.86911700386554,0.2384154499369185,8,43.10285317775065,43.01397206749243,36.15076385322587,36.062946470413365,48.522712083975414,48.43489470116291
136531,2022,10,43.0,43.0,43.0,0.8798399139195681,0.2060074213375322,10,42.095223003301186,42.01965091301827,35.30292883822891,35.22901209018203,47.41964162332227,47.3457248752754
136531,2022,12,2.0,2.0,3.0,0.8813932682387531,0.18933336073907536,12,1.1016515089413996,1.0267070527552278,0.7903410164489874,0.7195229839977378,1.5240090299820428,1.4488576525574872
136531,2023,2,6.0,6.0,7.0,0.8706130171194673,0.19468732534225566,14,5.108337423809169,5.0373108919739025,4.16039800907351,4.0897370476306705,6.236015710495609,6.165352916644181
136531,2023,4,1.0,0.0,1.0,0.8933856477960944,0.2023066492248319,16,0.06934905686942398,0.07000153705303092,0.07896310723830796,0.03843127473025817,0.45331065106489343,0.4222063022504653
136531,2023,5,20.0,20.0,20.0,0.8947789575904608,0.19958276584378096,17,19.071231115418882,19.00793308170978,15.91211655970494,15.848505719861242,18.79472978896428,18.73111894912053
136531,2023,9,21.0,21.0,21.0,0.9134757500141859,0.20673780037071632,21,20.058748853344785,19.982368911412777,16.741464147944097,16.665055883783953,23.071458299988727,22.995050035828694
136531,2024,6,5.0,5.0,5.0,0.8687293538823724,0.22392493259005292,30,4.106542742733895,4.024727322321269,3.316595491625735,3.234824114816089,5.0899151799974485,5.0081364484587985
136531,2024,7,2.0,2.0,2.0,0.9149829652160406,0.24248997241770862,31,1.0565797099744596,0.9639204499253538,0.7473946451082446,0.663826851774642,1.479079108204736,1.3865859047567237
136532,2022,8,15.0,15.0,15.0,0.3657142629381269,0.30118245990845455,8,14.623201312548902,14.577996225281822,12.25350941684902,12.209281206399801,16.92725913648074,16.88303092603207
136533,2022,8,2.0,2.0,2.0,0.30611584667349234,0.45894505616677894,8,1.6841249282312893,1.633643311389278,1.3681405374754014,1.3177564117564986,2.105858975120006,2.055478501212234
136533,2022,11,10.0,10.0,10.0,0.3186343946144916,0.419985788283927,11,9.669431254582275,9.622370588381273,8.089904715399348,8.04270561871966,11.342278628315764,11.295079531680457
136533,2023,10,5.0,5.0,5.0,0.3265332088340074,0.38225437422560155,22,4.662876780272982,4.6093699812554405,3.8730428728366437,3.819186977113505,5.6463611611308355,5.592505299719312
136535,2023,8,30.0,30.0,30.0,0.004561480804113671,6.018982360744475,20,29.995285650008974,29.991106700436376,25.249782505573044,25.25210611397148,33.99207327912851,33.994396887526946
136535,2024,1,20.0,20.0,20.0,0.0005262635750113986,5.520306116422164,25,19.99946480915736,19.998975337120214,16.83318833704869,16.83978013392369,19.715801566308027,19.722393363183027
136536,2023,1,59.0,59.0,59.0,0.009161478374153376,7.285097566395536,13,58.99052847262037,58.98217549001674,49.65790559429366,49.66385816997725,65.79806061157625,65.80401318725986
136536,2023,2,2.0,2.0,3.0,0.00756089789501857,8.878573789009536,14,1.992171233330763,1.9857242001446593,1.6757674115852532,1.6696236127571285,2.413433921484461,2.4072902031395977
136536,2023,9,9.0,9.0,176.0,0.006452903675381094,7.618390244249028,21,8.993386961044978,8.987534421695273,7.572990171593787,7.565772977990272,10.535168731406179,10.527951537809814
136536,2023,12,33.0,33.0,33.0,0.008811572741251439,8.528494814431623,24,32.990926617774996,32.983143488706446,27.774760756130345,27.769778730983862,37.3059426770691,37.30096065192261
136536,2024,2,12.0,12.0,13.0,0.007846361870178953,9.159019488469179,26,11.991894424047267,11.98518994297865,10.099633949494843,10.08967923758078,13.9259901808897,13.916035468976157
136536,2024,3,56.0,56.0,56.0,0.008346240640094038,8.40738853511778,27,55.991414686294526,55.98381999071296,47.13292734373636,47.13683920897074,62.527782210463755,62.53169407569813
136536,2024,4,150.0,150.0,150.0,0.014616593427490443,9.414408384304592,28,149.98493045361263,149.97234724251302,126.24891252786514,126.27707872659562,163.7077720975629,163.73593829629334
137174,2021,4,5.0,0.0,9.0,0.0,0.0,1,5.0,5.0,4.210172084262172,4.210172084262172,5.9834901584665445,5.9834901584665445
137174,2022,3,2.0,2.0,2.0,0.09440413834454375,8.334135869879457,3,1.9030048196924354,1.8604070424069619,1.5872145551399408,1.5444020714846725,2.324890056824654,2.282079735431198
137175,2021,4,3.0,3.0,3.0,0.0011558496771613136,5.607216520518986,1,2.9988104594288933,2.997724502620713,2.524857641968746,2.5238005130624956,3.3248410533979427,3.323783926665915
137175,2021,5,11.0,11.0,13.0,1.0401548147201538,0.22348552837873198,1,9.911783891497143,9.828294537088368,8.1741862640348,8.09109410783805,11.714555063495592,11.631462901350805
137175,2021,6,5.0,5.0,5.0,3.534371245652437,0.197286581439581,1,1.3129545220153807,1.1017872172524221,0.7989662678279897,0.6331641004118973,2.300429419005508,2.0807400256256
137175,2023,4,6.0,6.0,6.0,0.4228072960395366,0.25771819281886554,16,5.562032610246727,5.523689489255048,4.614156330217489,4.5759810372627685,6.689773620913204,6.651598333515
137175,2023,5,2.0,2.0,4.0,0.41809313534758985,0.2689390300969444,17,1.5704302466076983,1.5237662242761871,1.254500999292697,1.2078221957125346,1.9922575286794653,1.9455653068932837
137175,2023,12,1.0,1.0,1.0,0.42167011462152004,0.24021884341067065,24,0.5593040046322889,0.5245563805074198,0.4033403860890709,0.3705668820780173,0.935392619362468,0.9007149229055439
137175,2024,5,14.0,14.0,14.0,0.4375251103192568,0.2585214184887771,29,13.551226532637779,13.500341341270541,11.33945046386377,11.289014062496582,15.732372338447632,15.681935937082564
137175,2024,10,2.0,1.0,2.0,0.4186077103950083,0.2545744857945203,34,1.5714412960557196,1.526284177940397,1.2555561426062767,1.2105177332939165,1.9933118070841995,1.9482523217604866
137176,2021,3,3.0,0.0,3.0,0.0,0.0,1,3.0,3.0,2.526107641968746,2.526107641968746,3.326091010638344,3.326091010638344
137176,2021,4,3.0,0.0,3.0,0.03851168183609843,11.666619751576704,1,2.960626965332262,2.930060456234969,2.4868437259531206,2.456230323181742,3.2868285604095484,3.256216321434099
137176,2021,5,10.0,0.0,11.0,0.8331530564464629,0.24099943637523755,1,9.141794932823172,9.062098450573103,7.56183403672445,7.482309501571914,10.814207953699826,10.73468341854
137176,2021,10,3.0,3.0,5.0,0.24470017655403353,3.2868421179912155,1,2.7446791355288007,2.6984984948944657,2.271009985728201,2.224456338656545,3.0710115480298383,3.0244607740281784
137176,2024,6,8.0,6.0,8.0,0.4906773893162608,0.19095069084933064,30,7.498694286142643,7.45920453715371,6.235125920757072,6.195690862164608,8.90466916865713,8.865234110784495
137176,2024,10,8.0,8.0,8.0,0.49523634370416403,0.19330934974481034,34,7.494052581166674,7.452334233850706,6.230748967632104,6.188814885606311,8.90029221565683,8.858358134559182
137178,2024,9,2.0,2.0,2.0,0.16677892835286912,6.936969281140682,33,1.8273718290241263,1.7678700947803918,1.511377763156524,1.451895905242646,2.2490639575762357,2.1895870341972317
137179,2021,4,6.0,6.0,6.0,0.05521538291122852,12.466035557515944,1,5.9426670867465425,5.9059213902212235,4.994721637833358,4.958119037735702,7.070338846384203,7.033736247718053
137179,2021,6,2.0,2.0,2.0,0.11386170620971825,11.28562697482513,1,1.8834744060921251,1.8251335947077223,1.5677956098274468,1.5090801675153027,2.305473599928147,2.2467621145596324
137179,2021,7,1.0,1.0,1.0,0.46785439568338916,0.6429024524789388,1,0.5160612516525575,0.41126369046924083,0.3622444460818119,0.27735963138449754,0.8926475272955614,0.7878555659602154
137179,2022,9,2.0,2.0,2.0,0.2674186561416718,6.383169557792466,9,1.726897656821609,1.64941912993811,1.4110317042891911,1.3335834427900737,2.1487386495716114,2.07129660270044
137179,2022,11,1.0,1.0,1.0,0.253823295723123,0.8545723973020518,11,0.7390768805626237,0.6582656751585318,0.5811945054812963,0.5015525286336697,1.1142224488394181,1.0333272839681806
137180,2022,7,2.0,2.0,2.0,0.33620536858506966,3.3431649899332068,7,1.6524202293615073,1.5613813092261353,1.3366185108595576,1.2454562221253964,2.074346367770994,1.9831135008104395
137190,2022,3,2.0,2.0,2.0,0.09311717352284177,8.778758809783277,3,1.9034704818412314,1.8670727871792963,1.5876393598274408,1.551229753688766,2.325314747261334,2.2889065349276194
137191,2021,5,1.0,1.0,1.0,0.0,0.0,1,1.0,1.0,0.8420362328455185,0.8420362328455185,1.3745025613420165,1.3745025613420165
137191,2021,11,22.0,22.0,22.0,0.050972368953807745,9.619078048442649,1,21.9476768705106,21.923648499960677,18.468312346534816,18.447981413917628,25.07018286605186,25.049851933434667
137191,2022,1,17.0,17.0,17.0,0.33049490803387016,0.28846181252907827,1,16.663916570475276,16.62133047037969,13.978450137760921,13.93611926617889,19.20944789614035,19.167117024558433
137191,2022,10,4.0,4.0,4.0,0.517946763895452,0.20498798982341582,10,3.4666263522354437,3.423805772647029,2.834957262696516,2.79206160996597,4.301273835871727,4.258378385203354
137191,2023,1,1.0,1.0,1.0,0.524218026548624,0.18715094768504073,13,0.46275973982525503,0.4205295503634261,0.31320419008251793,0.27664432070014644,0.839709493266969,0.7976657011250217
137191,2023,7,6.0,6.0,6.0,0.5132052265107632,0.18890044237127043,19,5.473589294217422,5.434938474048977,4.525802082199638,4.487237873472265,6.601419418396041,6.562855218475657
137191,2023,8,7.0,7.0,7.0,0.5433193072676659,0.1830547821540954,20,6.440552538009063,6.404933123616502,5.334886486822747,5.2993464478221615,7.709047107954167,7.673507071507603
137192,2021,6,1.0,1.0,1.0,0.005259536483208649,8.39337660527431,1,0.9946228631587923,0.9899728010329909,0.835835671322081,0.8320231102869499,1.3683088720568946,1.3644963491219158
137195,2024,3,2.0,2.0,2.0,0.10083647757710423,12.678602756454877,27,1.8958388794699823,1.8188257832127874,1.5798579877571288,1.5028393734911278,2.3175343757773654,2.240456820562858
137196,2022,11,2.0,2.0,2.0,0.0020726239308714867,3.176261364313016,11,1.9978712474243123,1.995887136887177,1.682822465296191,1.6799254316047858,2.420488435116869,2.4175915328352304
137201,2022,4,2.0,2.0,2.0,0.10943100383155979,7.401365068354691,4,1.8874697271304495,1.8451148241315423,1.571622514124319,1.529087727675787,2.309299940334544,2.2667672077548424
137201,2022,12,4.0,4.0,4.0,0.12733295241196174,7.96396934449667,12,3.868862815289377,3.815367240734986,3.2369433314722382,3.183450533623155,4.703257284630028,4.6497645565652315
137202,2021,6,1.0,1.0,1.0,0.023417670103754062,12.0776364318223,1,0.9759486588378716,0.9592490367064457,0.8180872582361435,0.8013407489989923,1.3505823933243217,1.3338411050187422
137202,2021,8,2.0,2.0,2.0,0.08806731870572548,6.110246787449989,1,1.9091487937713565,1.8784619121363448,1.5931929486946281,1.5627699751309547,2.3308677426651534,2.300445642888084
137202,2021,10,16.0,16.0,16.0,0.34710636327508837,0.48985845910597864,1,15.641032243762792,15.577320113288806,13.113854380576454,13.049620982138952,18.066933546549983,18.002700148113014
137202,2021,12,1.0,1.0,1.0,0.4613288918044418,0.2950145449834234,1,0.527557711659959,0.46564004770698375,0.3728897692783169,0.3166576573696106,0.9038080075003602,0.8421741186184196
137202,2022,1,3.0,3.0,3.0,0.8442830590065569,0.2911797689567084,1,2.1285211008553717,2.034945513212733,1.6548129592163499,1.5618417673802985,2.4550732837160525,2.3616041864834725
137202,2022,5,38.0,38.0,38.0,0.5770780129823834,0.3294733786515144,5,37.40275889445442,37.32420620543053,31.400888284728453,31.320105814025325,42.23273813280892,42.15195566210579
137202,2022,11,1.0,1.0,1.0,0.6102823615074158,0.2629573792791302,11,0.36754248183316407,0.30302875193592627,0.2331088722284128,0.18473236863050485,0.7456311492360251,0.6816987618628608
137202,2023,8,7.0,7.0,7.0,0.6191754750907421,0.24276231217566563,20,6.360632841882413,6.297583434250555,5.254788098216737,5.191681723876533,7.628948736203278,7.565842363305106
